Memory Length,4000,
Trigger Level,-1.00000e-01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,1.20000e-01,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
37,
37,
38,
33,
28,
22,
13,
8,
-1,
-5,
-16,
-25,
-29,
-31,
-32,
-26,
-8,
5,
15,
18,
9,
1,
-1,
-5,
-6,
-8,
-5,
-5,
-8,
-19,
-17,
-13,
-6,
-3,
2,
7,
2,
-14,
-19,
-16,
-9,
-6,
8,
12,
8,
1,
-8,
-8,
-13,
-16,
-9,
-6,
-3,
10,
16,
19,
19,
20,
18,
16,
3,
-2,
-9,
-3,
-3,
-5,
-9,
-13,
-16,
-18,
-26,
-23,
-13,
-9,
-4,
-8,
-15,
-21,
-23,
-21,
-13,
-3,
5,
13,
7,
-13,
-17,
-21,
-23,
-22,
-22,
-27,
-32,
-25,
-22,
-17,
-13,
-9,
-2,
9,
11,
3,
1,
-6,
-9,
-5,
-3,
-9,
-5,
5,
15,
22,
20,
15,
10,
4,
-1,
-6,
-7,
-6,
-9,
-13,
-11,
-4,
2,
3,
3,
7,
1,
-10,
-16,
-14,
-6,
3,
6,
4,
-1,
-4,
3,
8,
7,
1,
-9,
-12,
-8,
-7,
-8,
-7,
-1,
-4,
-5,
-1,
9,
14,
16,
14,
17,
25,
25,
22,
15,
5,
-4,
-8,
-15,
-21,
-25,
-33,
-32,
-36,
-34,
-33,
-25,
-16,
-1,
9,
20,
25,
21,
16,
11,
4,
-5,
-6,
-10,
-15,
-7,
-2,
7,
7,
5,
18,
19,
23,
23,
18,
15,
6,
-9,
-29,
-33,
-31,
-18,
-1,
5,
11,
19,
16,
15,
12,
7,
6,
13,
15,
13,
15,
10,
-4,
-9,
-12,
-10,
-5,
-10,
-13,
-15,
-3,
-3,
-5,
-12,
-20,
-21,
-16,
-4,
0,
10,
12,
9,
7,
5,
0,
-11,
-29,
-31,
-28,
-17,
-20,
-21,
-13,
-15,
-12,
-9,
-9,
-7,
-1,
13,
20,
22,
18,
13,
7,
5,
1,
2,
7,
7,
10,
11,
12,
11,
6,
3,
1,
5,
9,
9,
8,
13,
23,
26,
37,
43,
32,
21,
11,
-3,
-35,
-47,
-50,
-45,
-31,
-22,
-13,
-5,
7,
5,
4,
0,
-2,
-1,
1,
3,
2,
-5,
-11,
-11,
-15,
-15,
-7,
-1,
-9,
-17,
-20,
-13,
-3,
8,
34,
40,
27,
8,
-5,
-13,
-21,
-21,
-21,
-29,
-37,
-23,
-6,
3,
23,
28,
33,
31,
25,
21,
10,
-2,
-7,
-9,
-7,
-4,
-1,
-7,
-7,
-11,
-15,
-21,
-21,
-21,
-17,
-13,
-13,
-17,
-15,
-9,
12,
27,
25,
16,
8,
5,
-8,
-19,
-21,
-23,
-25,
-10,
-2,
-1,
5,
11,
21,
18,
6,
3,
-9,
-7,
-2,
7,
5,
2,
0,
1,
0,
-8,
-20,
-21,
-20,
-7,
2,
3,
3,
11,
16,
22,
26,
25,
18,
-11,
-21,
-30,
-34,
-28,
-16,
-12,
0,
11,
13,
3,
-6,
-11,
-12,
-11,
-15,
-20,
-26,
-34,
-41,
-37,
-27,
-21,
-20,
-13,
-7,
-3,
4,
17,
21,
19,
23,
25,
20,
20,
21,
21,
12,
-7,
-16,
-17,
-19,
-19,
-13,
-9,
-8,
-3,
-2,
-11,
-24,
-31,
-34,
-15,
15,
25,
32,
29,
27,
26,
27,
25,
16,
11,
