File,DATA769.txt
Date/Time,16-04-21/13:40
2014-11-26                 
Center,659.0,nm
Span,20.0,nm
Start,649.0,nm
Stop,669.0,nm
Value in Air
Resolution,0.5,nm
Act-Res,0.488,nm
VBW,1000,Hz
Average,Off
Smooth,Off
Smplg,501,pt
Opt.ATT,Off
Dynamic Range,Normal
Peak Hold,1,msec



Trace,A
Memory,A
Start,649.0,nm
Stop,669.0,nm
652.04,0.2107E-4,1.0000E-12
652.08,0.2058E-4,1.0000E-12
652.12,0.2055E-4,1.0000E-12
652.16,0.1993E-4,1.0000E-12
652.2,0.2080E-4,1.0000E-12
652.24,0.2160E-4,1.0000E-12
652.28,0.2129E-4,1.0000E-12
652.32,0.2114E-4,1.0000E-12
652.36,0.2238E-4,1.0000E-12
652.4,0.2223E-4,1.0000E-12
652.44,0.2275E-4,1.0000E-12
652.48,0.2333E-4,1.0000E-12
652.52,0.2405E-4,1.0000E-12
652.56,0.2513E-4,1.0000E-12
652.6,0.2569E-4,1.0000E-12
652.64,0.2541E-4,1.0000E-12
652.68,0.2595E-4,1.0000E-12
652.72,0.2707E-4,1.0000E-12
652.76,0.2877E-4,1.0000E-12
652.8,0.2834E-4,1.0000E-12
652.84,0.2805E-4,1.0000E-12
652.88,0.2909E-4,1.0000E-12
652.92,0.2997E-4,1.0000E-12
652.96,0.2934E-4,1.0000E-12
653.0,0.3125E-4,1.0000E-12
653.04,0.2885E-4,1.0000E-12
653.08,0.2877E-4,1.0000E-12
653.12,0.2843E-4,1.0000E-12
653.16,0.2788E-4,1.0000E-12
653.2,0.2800E-4,1.0000E-12
653.24,0.2562E-4,1.0000E-12
653.28,0.2651E-4,1.0000E-12
653.32,0.2568E-4,1.0000E-12
653.36,0.2353E-4,1.0000E-12
653.4,0.2342E-4,1.0000E-12
653.44,0.2302E-4,1.0000E-12
653.48,0.2254E-4,1.0000E-12
653.52,0.2182E-4,1.0000E-12
653.56,0.2208E-4,1.0000E-12
653.6,0.2222E-4,1.0000E-12
653.64,0.2162E-4,1.0000E-12
653.68,0.2178E-4,1.0000E-12
653.72,0.2270E-4,1.0000E-12
653.76,0.2240E-4,1.0000E-12
653.8,0.2331E-4,1.0000E-12
653.84,0.2451E-4,1.0000E-12
653.88,0.2513E-4,1.0000E-12
653.92,0.2583E-4,1.0000E-12
653.96,0.2744E-4,1.0000E-12
654.0,0.2811E-4,1.0000E-12
654.04,0.2798E-4,1.0000E-12
654.08,0.3036E-4,1.0000E-12
654.12,0.3113E-4,1.0000E-12
654.16,0.3177E-4,1.0000E-12
654.2,0.3177E-4,1.0000E-12
654.24,0.3323E-4,1.0000E-12
654.28,0.3354E-4,1.0000E-12
654.32,0.3290E-4,1.0000E-12
654.36,0.3381E-4,1.0000E-12
654.4,0.3287E-4,1.0000E-12
654.44,0.3341E-4,1.0000E-12
654.48,0.3308E-4,1.0000E-12
654.52,0.3357E-4,1.0000E-12
654.56,0.3375E-4,1.0000E-12
654.6,0.3348E-4,1.0000E-12
654.64,0.3427E-4,1.0000E-12
654.68,0.3552E-4,1.0000E-12
654.72,0.3570E-4,1.0000E-12
654.76,0.3677E-4,1.0000E-12
654.8,0.3717E-4,1.0000E-12
654.84,0.3973E-4,1.0000E-12
654.88,0.3930E-4,1.0000E-12
654.92,0.4165E-4,1.0000E-12
654.96,0.4300E-4,1.0000E-12
655.0,0.4452E-4,1.0000E-12
655.04,0.4535E-4,1.0000E-12
655.08,0.4556E-4,1.0000E-12
655.12,0.4681E-4,1.0000E-12
655.16,0.4724E-4,1.0000E-12
655.2,0.4706E-4,1.0000E-12
655.24,0.4788E-4,1.0000E-12
655.28,0.4733E-4,1.0000E-12
655.32,0.4892E-4,1.0000E-12
655.36,0.5136E-4,1.0000E-12
655.4,0.5099E-4,1.0000E-12
655.44,0.5054E-4,1.0000E-12
655.48,0.5295E-4,1.0000E-12
655.52,0.5182E-4,1.0000E-12
655.56,0.5405E-4,1.0000E-12
655.6,0.5557E-4,1.0000E-12
655.64,0.5643E-4,1.0000E-12
655.68,0.5966E-4,1.0000E-12
655.72,0.6143E-4,1.0000E-12
655.76,0.6201E-4,1.0000E-12
655.8,0.6375E-4,1.0000E-12
655.84,0.6393E-4,1.0000E-12
655.88,0.6329E-4,1.0000E-12
655.92,0.6302E-4,1.0000E-12
655.96,0.6186E-4,1.0000E-12
656.0,0.6213E-4,1.0000E-12
656.04,0.6293E-4,1.0000E-12
656.08,0.6375E-4,1.0000E-12
656.12,0.6589E-4,1.0000E-12
656.16,0.6665E-4,1.0000E-12
656.2,0.6928E-4,1.0000E-12
656.24,0.6973E-4,1.0000E-12
656.28,0.7126E-4,1.0000E-12
656.32,0.7337E-4,1.0000E-12
656.36,0.7553E-4,1.0000E-12
656.4,0.8057E-4,1.0000E-12
656.44,0.8396E-4,1.0000E-12
656.48,0.8692E-4,1.0000E-12
656.52,0.8777E-4,1.0000E-12
656.56,0.8762E-4,1.0000E-12
656.6,0.8823E-4,1.0000E-12
656.64,0.8826E-4,1.0000E-12
656.68,0.8704E-4,1.0000E-12
656.72,0.8621E-4,1.0000E-12
656.76,0.8420E-4,1.0000E-12
656.8,0.8026E-4,1.0000E-12
656.84,0.7758E-4,1.0000E-12
656.88,0.7498E-4,1.0000E-12
656.92,0.6952E-4,1.0000E-12
656.96,0.6674E-4,1.0000E-12
657.0,0.6378E-4,1.0000E-12
657.04,0.6012E-4,1.0000E-12
657.08,0.5798E-4,1.0000E-12
657.12,0.5661E-4,1.0000E-12
657.16,0.5731E-4,1.0000E-12
657.2,0.5939E-4,1.0000E-12
657.24,0.6091E-4,1.0000E-12
657.28,0.6436E-4,1.0000E-12
657.32,0.6918E-4,1.0000E-12
657.36,0.7565E-4,1.0000E-12
657.4,0.8121E-4,1.0000E-12
657.44,0.8426E-4,1.0000E-12
657.48,0.8704E-4,1.0000E-12
657.52,0.8881E-4,1.0000E-12
657.56,0.9162E-4,1.0000E-12
657.6,0.9168E-4,1.0000E-12
657.64,0.9079E-4,1.0000E-12
657.68,0.9021E-4,1.0000E-12
657.72,0.8866E-4,1.0000E-12
657.76,0.8930E-4,1.0000E-12
657.8,0.8740E-4,1.0000E-12
657.84,0.8469E-4,1.0000E-12
657.88,0.8188E-4,1.0000E-12
657.92,0.8008E-4,1.0000E-12
657.96,0.7739E-4,1.0000E-12
658.0,0.7440E-4,1.0000E-12
658.04,0.7608E-4,1.0000E-12
658.08,0.7736E-4,1.0000E-12
658.12,0.7868E-4,1.0000E-12
658.16,0.8072E-4,1.0000E-12
658.2,0.8331E-4,1.0000E-12
658.24,0.8722E-4,1.0000E-12
658.28,0.9131E-4,1.0000E-12
658.32,0.9534E-4,1.0000E-12
658.36,0.9955E-4,1.0000E-12
658.4,0.1038E-3,1.0000E-12
658.44,0.1068E-3,1.0000E-12
658.48,0.1105E-3,1.0000E-12
658.52,0.1126E-3,1.0000E-12
658.56,0.1165E-3,1.0000E-12
658.6,0.1196E-3,1.0000E-12
658.64,0.1266E-3,1.0000E-12
658.68,0.1294E-3,1.0000E-12
658.72,0.1329E-3,1.0000E-12
658.76,0.1370E-3,1.0000E-12
658.8,0.1394E-3,1.0000E-12
658.84,0.1428E-3,1.0000E-12
658.88,0.1442E-3,1.0000E-12
658.92,0.1483E-3,1.0000E-12
658.96,0.1528E-3,1.0000E-12
659.0,0.1597E-3,1.0000E-12
659.04,0.1699E-3,1.0000E-12
659.08,0.1678E-3,1.0000E-12
659.12,0.1690E-3,1.0000E-12
659.16,0.1674E-3,1.0000E-12
659.2,0.1667E-3,1.0000E-12
659.24,0.1660E-3,1.0000E-12
659.28,0.1685E-3,1.0000E-12
659.32,0.1702E-3,1.0000E-12
659.36,0.1714E-3,1.0000E-12
659.4,0.1715E-3,1.0000E-12
659.44,0.1682E-3,1.0000E-12
659.48,0.1657E-3,1.0000E-12
659.52,0.1612E-3,1.0000E-12
659.56,0.1583E-3,1.0000E-12
659.6,0.1569E-3,1.0000E-12
659.64,0.1568E-3,1.0000E-12
659.68,0.1581E-3,1.0000E-12
659.72,0.1580E-3,1.0000E-12
659.76,0.1563E-3,1.0000E-12
659.8,0.1539E-3,1.0000E-12
659.84,0.1540E-3,1.0000E-12
659.88,0.1552E-3,1.0000E-12
659.92,0.1582E-3,1.0000E-12
659.96,0.1616E-3,1.0000E-12
660.0,0.1666E-3,1.0000E-12
660.04,0.1698E-3,1.0000E-12
660.08,0.1739E-3,1.0000E-12
660.12,0.1840E-3,1.0000E-12
660.16,0.1869E-3,1.0000E-12
660.2,0.1901E-3,1.0000E-12
660.24,0.1925E-3,1.0000E-12
660.28,0.1919E-3,1.0000E-12
660.32,0.1902E-3,1.0000E-12
660.36,0.1894E-3,1.0000E-12
660.4,0.1870E-3,1.0000E-12
660.44,0.1810E-3,1.0000E-12
660.48,0.1807E-3,1.0000E-12
660.52,0.1739E-3,1.0000E-12
660.56,0.1707E-3,1.0000E-12
660.6,0.1663E-3,1.0000E-12
660.64,0.1630E-3,1.0000E-12
660.68,0.1594E-3,1.0000E-12
660.72,0.1582E-3,1.0000E-12
660.76,0.1547E-3,1.0000E-12
660.8,0.1552E-3,1.0000E-12
660.84,0.1556E-3,1.0000E-12
660.88,0.1552E-3,1.0000E-12
660.92,0.1565E-3,1.0000E-12
660.96,0.1559E-3,1.0000E-12
661.0,0.1537E-3,1.0000E-12
661.04,0.1532E-3,1.0000E-12
661.08,0.1522E-3,1.0000E-12
661.12,0.1535E-3,1.0000E-12
661.16,0.1511E-3,1.0000E-12
661.2,0.1492E-3,1.0000E-12
661.24,0.1459E-3,1.0000E-12
661.28,0.1405E-3,1.0000E-12
661.32,0.1374E-3,1.0000E-12
661.36,0.1362E-3,1.0000E-12
661.4,0.1329E-3,1.0000E-12
661.44,0.1292E-3,1.0000E-12
661.48,0.1276E-3,1.0000E-12
661.52,0.1273E-3,1.0000E-12
661.56,0.1322E-3,1.0000E-12
661.6,0.1321E-3,1.0000E-12
661.64,0.1314E-3,1.0000E-12
661.68,0.1294E-3,1.0000E-12
661.72,0.1276E-3,1.0000E-12
661.76,0.1254E-3,1.0000E-12
661.8,0.1269E-3,1.0000E-12
661.84,0.1287E-3,1.0000E-12
661.88,0.1305E-3,1.0000E-12
661.92,0.1340E-3,1.0000E-12
661.96,0.1299E-3,1.0000E-12
662.0,0.1252E-3,1.0000E-12
662.04,0.1201E-3,1.0000E-12
662.08,0.1106E-3,1.0000E-12
662.12,0.1016E-3,1.0000E-12
662.16,0.9690E-4,1.0000E-12
662.2,0.9598E-4,1.0000E-12
662.24,0.9626E-4,1.0000E-12
662.28,0.9311E-4,1.0000E-12
662.32,0.9024E-4,1.0000E-12
662.36,0.8747E-4,1.0000E-12
662.4,0.8359E-4,1.0000E-12
662.44,0.8325E-4,1.0000E-12
662.48,0.8365E-4,1.0000E-12
662.52,0.8566E-4,1.0000E-12
662.56,0.8743E-4,1.0000E-12
662.6,0.9055E-4,1.0000E-12
662.64,0.9305E-4,1.0000E-12
662.68,0.9461E-4,1.0000E-12
662.72,0.9445E-4,1.0000E-12
662.76,0.9339E-4,1.0000E-12
662.8,0.9189E-4,1.0000E-12
662.84,0.9058E-4,1.0000E-12
662.88,0.9049E-4,1.0000E-12
662.92,0.8783E-4,1.0000E-12
662.96,0.8600E-4,1.0000E-12
663.0,0.8313E-4,1.0000E-12
663.04,0.8194E-4,1.0000E-12
663.08,0.7868E-4,1.0000E-12
663.12,0.7636E-4,1.0000E-12
663.16,0.7532E-4,1.0000E-12
663.2,0.7321E-4,1.0000E-12
663.24,0.7181E-4,1.0000E-12
663.28,0.7108E-4,1.0000E-12
663.32,0.6946E-4,1.0000E-12
663.36,0.6757E-4,1.0000E-12
663.4,0.6567E-4,1.0000E-12
663.44,0.6512E-4,1.0000E-12
663.48,0.6387E-4,1.0000E-12
663.52,0.6354E-4,1.0000E-12
663.56,0.6265E-4,1.0000E-12
663.6,0.6509E-4,1.0000E-12
663.64,0.6677E-4,1.0000E-12
663.68,0.6705E-4,1.0000E-12
663.72,0.6802E-4,1.0000E-12
663.76,0.6918E-4,1.0000E-12
663.8,0.6870E-4,1.0000E-12
663.84,0.6921E-4,1.0000E-12
663.88,0.6867E-4,1.0000E-12
663.92,0.6909E-4,1.0000E-12
663.96,0.6995E-4,1.0000E-12
664.0,0.6879E-4,1.0000E-12
664.04,0.6674E-4,1.0000E-12
664.08,0.6448E-4,1.0000E-12
664.12,0.6122E-4,1.0000E-12
664.16,0.5920E-4,1.0000E-12
664.2,0.5698E-4,1.0000E-12
664.24,0.5429E-4,1.0000E-12
664.28,0.5344E-4,1.0000E-12
664.32,0.5246E-4,1.0000E-12
664.36,0.5206E-4,1.0000E-12
664.4,0.5228E-4,1.0000E-12
664.44,0.5130E-4,1.0000E-12
664.48,0.5194E-4,1.0000E-12
664.52,0.5060E-4,1.0000E-12
664.56,0.4993E-4,1.0000E-12
664.6,0.4852E-4,1.0000E-12
664.64,0.4935E-4,1.0000E-12
664.68,0.4724E-4,1.0000E-12
664.72,0.4608E-4,1.0000E-12
664.76,0.4419E-4,1.0000E-12
664.8,0.4342E-4,1.0000E-12
664.84,0.4126E-4,1.0000E-12
664.88,0.3906E-4,1.0000E-12
664.92,0.3723E-4,1.0000E-12
664.96,0.3564E-4,1.0000E-12
665.0,0.3222E-4,1.0000E-12
665.04,0.3183E-4,1.0000E-12
665.08,0.3088E-4,1.0000E-12
665.12,0.2963E-4,1.0000E-12
665.16,0.2935E-4,1.0000E-12
665.2,0.3082E-4,1.0000E-12
665.24,0.3122E-4,1.0000E-12
665.28,0.3204E-4,1.0000E-12
665.32,0.3357E-4,1.0000E-12
665.36,0.3409E-4,1.0000E-12
665.4,0.3497E-4,1.0000E-12
665.44,0.3671E-4,1.0000E-12
665.48,0.3784E-4,1.0000E-12
665.52,0.3711E-4,1.0000E-12
665.56,0.3842E-4,1.0000E-12
665.6,0.3775E-4,1.0000E-12
665.64,0.3760E-4,1.0000E-12
665.68,0.3650E-4,1.0000E-12
665.72,0.3647E-4,1.0000E-12
665.76,0.3366E-4,1.0000E-12
665.8,0.3256E-4,1.0000E-12
665.84,0.3262E-4,1.0000E-12
665.88,0.3128E-4,1.0000E-12
665.92,0.2972E-4,1.0000E-12
665.96,0.2937E-4,1.0000E-12
666.0,0.2928E-4,1.0000E-12
666.04,0.2842E-4,1.0000E-12
666.08,0.2788E-4,1.0000E-12
666.12,0.2672E-4,1.0000E-12
666.16,0.2562E-4,1.0000E-12
666.2,0.2505E-4,1.0000E-12
666.24,0.2443E-4,1.0000E-12
666.28,0.2324E-4,1.0000E-12
666.32,0.2240E-4,1.0000E-12
666.36,0.2203E-4,1.0000E-12
666.4,0.2085E-4,1.0000E-12
666.44,0.1980E-4,1.0000E-12
666.48,0.1862E-4,1.0000E-12
666.52,0.1824E-4,1.0000E-12
666.56,0.1858E-4,1.0000E-12
666.6,0.1722E-4,1.0000E-12
666.64,0.1695E-4,1.0000E-12
666.68,0.1699E-4,1.0000E-12
666.72,0.1565E-4,1.0000E-12
666.76,0.1645E-4,1.0000E-12
666.8,0.1562E-4,1.0000E-12
666.84,0.1460E-4,1.0000E-12
666.88,0.1457E-4,1.0000E-12
666.92,0.1342E-4,1.0000E-12
666.96,0.1382E-4,1.0000E-12
667.0,0.1291E-4,1.0000E-12
667.04,0.1253E-4,1.0000E-12
667.08,0.1238E-4,1.0000E-12
667.12,0.1206E-4,1.0000E-12
667.16,0.1303E-4,1.0000E-12
667.2,0.1305E-4,1.0000E-12
667.24,0.1309E-4,1.0000E-12
667.28,0.1219E-4,1.0000E-12
667.32,0.1215E-4,1.0000E-12
667.36,0.1345E-4,1.0000E-12
667.4,0.1309E-4,1.0000E-12
667.44,0.1286E-4,1.0000E-12
667.48,0.1332E-4,1.0000E-12
667.52,0.1437E-4,1.0000E-12
667.56,0.1394E-4,1.0000E-12
667.6,0.1361E-4,1.0000E-12
667.64,0.1369E-4,1.0000E-12
667.68,0.1401E-4,1.0000E-12
667.72,0.1420E-4,1.0000E-12
667.76,0.1415E-4,1.0000E-12
667.8,0.1455E-4,1.0000E-12
667.84,0.1518E-4,1.0000E-12
667.88,0.1497E-4,1.0000E-12
667.92,0.1529E-4,1.0000E-12
667.96,0.1616E-4,1.0000E-12
668.0,0.1546E-4,1.0000E-12
668.04,0.1648E-4,1.0000E-12
668.08,0.1674E-4,1.0000E-12
668.12,0.1648E-4,1.0000E-12
668.16,0.1774E-4,1.0000E-12
668.2,0.1744E-4,1.0000E-12
668.24,0.1789E-4,1.0000E-12
668.28,0.1815E-4,1.0000E-12
668.32,0.1826E-4,1.0000E-12
668.36,0.1690E-4,1.0000E-12
668.4,0.1735E-4,1.0000E-12
668.44,0.1752E-4,1.0000E-12
668.48,0.1786E-4,1.0000E-12
668.52,0.1742E-4,1.0000E-12
668.56,0.1728E-4,1.0000E-12
668.6,0.1679E-4,1.0000E-12
668.64,0.1683E-4,1.0000E-12
668.68,0.1749E-4,1.0000E-12
668.72,0.1711E-4,1.0000E-12
668.76,0.1775E-4,1.0000E-12
668.8,0.1706E-4,1.0000E-12
668.84,0.1865E-4,1.0000E-12
668.88,0.1902E-4,1.0000E-12
668.92,0.1825E-4,1.0000E-12
668.96,0.1842E-4,1.0000E-12
669.0,0.1800E-4,1.0000E-12
