Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-03,
Vertical Position,0.00000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-01,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Roll Mode,
Waveform Last Dot Address,4000,
Sampling Period,1.00000e-03,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
28,
23,
29,
24,
5,
9,
5,
1,
4,
-11,
-9,
-9,
-7,
-7,
-7,
-3,
-3,
-4,
9,
12,
12,
12,
16,
11,
9,
8,
3,
5,
4,
2,
-6,
-9,
-4,
-1,
-1,
3,
-7,
0,
17,
9,
1,
15,
12,
17,
15,
7,
0,
1,
-11,
-1,
-1,
-13,
-6,
-9,
-13,
-1,
-3,
0,
11,
11,
14,
14,
19,
10,
4,
11,
9,
-7,
-1,
-11,
-7,
-11,
-8,
-8,
-16,
-14,
-1,
1,
0,
9,
15,
6,
7,
13,
14,
3,
3,
3,
3,
-6,
-15,
-10,
-10,
-9,
-7,
-11,
-1,
-1,
10,
9,
9,
12,
13,
15,
20,
9,
-1,
4,
-8,
-3,
-10,
-7,
-5,
-11,
0,
-3,
-6,
-7,
11,
4,
14,
8,
9,
17,
10,
10,
5,
0,
-8,
-7,
-11,
-1,
-4,
-3,
-5,
-1,
-2,
-3,
17,
12,
7,
15,
12,
13,
14,
9,
8,
0,
-5,
-7,
-13,
-5,
-10,
-8,
-3,
-1,
4,
-8,
7,
8,
3,
9,
8,
10,
17,
1,
3,
7,
-7,
-9,
-10,
-10,
-9,
-7,
-5,
-2,
-1,
-1,
14,
9,
7,
11,
9,
17,
8,
10,
-1,
3,
-8,
-9,
-15,
-11,
-9,
-2,
-13,
-2,
7,
-2,
16,
11,
8,
17,
5,
12,
11,
11,
6,
-1,
3,
-10,
-11,
-9,
-5,
-9,
6,
1,
2,
-4,
15,
15,
4,
10,
19,
12,
15,
2,
7,
6,
5,
5,
-11,
-13,
-6,
-11,
-9,
0,
-11,
5,
17,
20,
16,
12,
16,
17,
7,
-5,
11,
7,
-1,
-6,
-8,
-11,
-7,
-1,
-4,
-1,
-3,
10,
13,
13,
7,
17,
9,
11,
13,
1,
9,
-1,
3,
-1,
-8,
-11,
-16,
-2,
-7,
1,
-3,
-3,
12,
9,
11,
9,
11,
11,
13,
3,
15,
8,
-7,
-7,
-8,
-12,
-10,
2,
-4,
-8,
1,
-1,
17,
10,
9,
7,
24,
16,
8,
6,
-3,
3,
1,
-10,
-7,
-8,
-8,
-13,
0,
-4,
1,
8,
15,
13,
8,
17,
17,
9,
15,
9,
1,
3,
-9,
-9,
-5,
-9,
-10,
-6,
-9,
-5,
-1,
3,
13,
13,
13,
15,
17,
15,
8,
1,
10,
4,
4,
-8,
-12,
-18,
-4,
-19,
-4,
-7,
3,
1,
19,
9,
13,
12,
8,
14,
15,
4,
4,
8,
-6,
-10,
-5,
-6,
-5,
-9,
-10,
-9,
6,
1,
9,
9,
8,
8,
9,
11,
10,
8,
6,
4,
0,
-14,
-4,
-7,
-9,
-11,
-9,
-4,
-9,
1,
6,
17,
21,
9,
10,
15,
1,
2,
3,
8,
-1,
-2,
-4,
-5,
-8,
-3,
-7,
0,
-5,
-7,
11,
17,
8,
10,
9,
11,
16,
9,
5,
13,
1,
-5,
-5,
-9,
-13,
-13,
-11,
-10,
1,
1,
13,
8,
10,
9,
10,
13,
6,
3,
9,
4,
-2,
-7,
0,
-15,
-14,
-3,
0,
-3,
1,
4,
7,
15,
11,
9,
15,
9,
11,
7,
2,
0,
-4,
-4,
-10,
-8,
-11,
-7,
1,
2,
3,
9,
14,
12,
9,
6,
17,
17,
21,
18,
17,
6,
-1,
-1,
-8,
-8,
-7,
-7,
-2,
3,
-3,
2,
14,
12,
7,
11,
13,
21,
10,
11,
3,
2,
4,
-3,
-9,
-10,
-7,
-4,
-3,
-5,
3,
1,
19,
15,
14,
14,
6,
16,
9,
9,
5,
9,
9,
-8,
-1,
-6,
2,
-11,
-11,
-7,
5,
5,
20,
18,
4,
17,
15,
10,
12,
1,
16,
5,
3,
-4,
-11,
-18,
-9,
-4,
-7,
0,
5,
3,
21,
17,
20,
17,
10,
15,
16,
14,
5,
13,
1,
-3,
-1,
-7,
-7,
-8,
1,
-5,
0,
12,
11,
18,
11,
16,
16,
19,
7,
7,
9,
7,
-4,
-4,
-1,
6,
-6,
-1,
-12,
-5,
-6,
2,
14,
15,
15,
15,
22,
12,
14,
17,
13,
12,
8,
3,
-4,
-11,
-9,
0,
-3,
4,
6,
12,
16,
9,
11,
16,
17,
21,
17,
20,
7,
12,
-4,
1,
-11,
-2,
-9,
1,
6,
-3,
4,
10,
11,
13,
18,
18,
22,
22,
23,
6,
12,
9,
6,
-11,
-5,
-9,
-8,
-7,
2,
6,
5,
8,
25,
18,
13,
21,
11,
19,
11,
11,
13,
9,
3,
5,
1,
-2,
-16,
-11,
1,
3,
1,
17,
17,
16,
22,
24,
11,
11,
15,
14,
9,
1,
9,
-1,
-1,
-6,
-2,
-2,
-7,
-3,
3,
5,
26,
23,
15,
20,
17,
9,
21,
8,
13,
5,
6,
-1,
0,
5,
1,
2,
1,
5,
7,
5,
20,
22,
16,
18,
17,
17,
18,
13,
4,
9,
1,
1,
2,
2,
-1,
1,
-3,
5,
4,
15,
15,
8,
11,
25,
27,
14,
14,
14,
13,
9,
-2,
1,
-15,
-5,
2,
1,
-7,
15,
-2,
7,
17,
23,
7,
15,
25,
19,
13,
16,
14,
15,
-1,
-2,
-5,
4,
-7,
-3,
-3,
5,
6,
14,
7,
14,
9,
18,
15,
19,
28,
13,
10,
16,
6,
-4,
-7,
-2,
-10,
8,
2,
-1,
13,
13,
17,
17,
9,
10,
17,
18,
22,
20,
20,
14,
9,
-7,
-1,
-1,
-3,
4,
1,
5,
8,
4,
21,
24,
17,
17,
14,
13,
10,
17,
17,
9,
8,
5,
-3,
-5,
-8,
3,
11,
2,
12,
10,
21,
18,
14,
13,
15,
19,
11,
15,
13,
20,
2,
2,
9,
1,
7,
-3,
2,
2,
13,
11,
22,
21,
16,
21,
23,
19,
14,
13,
10,
6,
3,
5,
-4,
-7,
-3,
4,
-2,
8,
3,
14,
21,
19,
21,
24,
21,
22,
24,
17,
13,
10,
-1,
-6,
2,
3,
3,
7,
1,
0,
7,
8,
13,
25,
23,
23,
19,
26,
15,
20,
17,
10,
15,
4,
2,
2,
-7,
11,
5,
3,
9,
17,
19,
17,
15,
23,
16,
25,
25,
18,
9,
17,
6,
8,
-5,
-7,
2,
4,
0,
8,
10,
15,
25,
19,
23,
5,
22,
22,
27,
17,
21,
21,
2,
8,
-2,
6,
7,
7,
-1,
11,
9,
5,
19,
24,
19,
16,
21,
20,
21,
20,
14,
12,
3,
13,
-3,
-3,
-11,
2,
3,
12,
9,
14,
19,
25,
15,
11,
19,
17,
23,
9,
17,
15,
9,
5,
-1,
0,
0,
5,
-2,
3,
5,
10,
27,
27,
17,
29,
19,
20,
22,
22,
16,
14,
10,
1,
-2,
-7,
-2,
-2,
1,
4,
1,
5,
27,
18,
23,
26,
15,
19,
19,
15,
14,
15,
9,
1,
-3,
-2,
1,
7,
8,
-5,
0,
8,
22,
22,
31,
29,
23,
31,
13,
13,
15,
9,
6,
8,
-4,
11,
4,
2,
5,
10,
11,
11,
19,
22,
16,
30,
29,
31,
25,
17,
10,
20,
8,
1,
3,
-3,
1,
3,
5,
13,
1,
14,
25,
23,
16,
20,
22,
17,
27,
17,
18,
13,
11,
6,
-3,
5,
-1,
-7,
6,
5,
0,
17,
21,
23,
19,
15,
23,
19,
24,
16,
18,
10,
5,
5,
-7,
1,
1,
8,
8,
11,
13,
16,
19,
24,
20,
26,
25,
21,
15,
12,
19,
12,
1,
1,
3,
-1,
-4,
-4,
7,
6,
4,
15,
29,
30,
19,
18,
21,
19,
22,
9,
17,
2,
2,
5,
3,
-2,
14,
3,
6,
3,
12,
15,
27,
17,
28,
28,
21,
21,
13,
5,
16,
8,
5,
-3,
1,
1,
-7,
0,
4,
1,
19,
8,
23,
21,
22,
29,
22,
18,
20,
20,
9,
19,
4,
5,
-10,
0,
8,
10,
8,
4,
2,
12,
21,
26,
23,
26,
28,
22,
13,
18,
20,
18,
8,
0,
-7,
1,
6,
6,
7,
3,
11,
19,
23,
17,
12,
17,
23,
29,
29,
19,
17,
11,
2,
3,
1,
1,
7,
7,
3,
4,
6,
24,
22,
29,
19,
26,
24,
22,
22,
18,
19,
18,
3,
1,
1,
1,
-6,
7,
5,
6,
15,
14,
23,
18,
11,
19,
22,
18,
21,
21,
