Memory Length,4000,
Trigger Level,-1.00000e-01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,1.20000e-01,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
-9,
-9,
-9,
1,
9,
-9,
-9,
-1,
1,
13,
11,
1,
-13,
-7,
-16,
-14,
-18,
-17,
-18,
-19,
-31,
-27,
-34,
-27,
-23,
-21,
-12,
-16,
-8,
-8,
-21,
-23,
-20,
-19,
-14,
-1,
5,
3,
1,
4,
6,
-2,
-5,
-11,
-23,
-18,
-16,
-13,
-12,
-6,
-1,
-1,
-15,
-9,
2,
3,
2,
-5,
-8,
-6,
-5,
2,
-19,
-21,
-23,
-13,
-15,
-16,
-11,
-11,
-12,
-7,
-2,
-6,
-10,
-10,
-5,
-19,
-23,
-19,
-10,
-1,
3,
-1,
1,
9,
7,
-5,
-25,
-30,
-26,
-13,
-7,
11,
2,
-3,
-5,
-25,
-35,
-36,
-39,
-29,
-12,
-10,
-9,
-5,
0,
-5,
0,
7,
-6,
-13,
-29,
-35,
-23,
-21,
-21,
-16,
-8,
-2,
11,
14,
-2,
-3,
-3,
-13,
-8,
-21,
-18,
-14,
-17,
-8,
-2,
4,
-1,
7,
5,
-7,
-12,
-10,
-19,
-26,
-31,
-17,
-7,
-13,
-9,
-9,
2,
4,
13,
11,
14,
-1,
-4,
-2,
-1,
-1,
-16,
-20,
-23,
-11,
-9,
9,
5,
-5,
-23,
-29,
-19,
-21,
-35,
-31,
-39,
-30,
-17,
-18,
-22,
-22,
-10,
3,
2,
2,
10,
23,
16,
5,
5,
4,
13,
15,
6,
9,
19,
16,
8,
-3,
-1,
-9,
-11,
-12,
-6,
-4,
-16,
-10,
-7,
-1,
5,
10,
-11,
-25,
-29,
-19,
-18,
4,
14,
3,
4,
-7,
-5,
-6,
-11,
1,
11,
-11,
-20,
-16,
5,
11,
14,
13,
9,
11,
1,
-2,
-6,
7,
6,
-2,
11,
17,
16,
16,
11,
15,
27,
26,
30,
28,
8,
3,
3,
-6,
-22,
-21,
-5,
-7,
-3,
8,
19,
39,
39,
44,
31,
27,
-13,
-13,
5,
27,
42,
21,
13,
15,
0,
12,
14,
12,
18,
-3,
-20,
-9,
-7,
-22,
-20,
9,
2,
10,
27,
37,
38,
32,
-3,
2,
3,
-2,
1,
-4,
9,
8,
-3,
-9,
-14,
8,
7,
4,
-7,
-11,
-17,
-18,
-12,
4,
5,
3,
-9,
-7,
11,
11,
2,
3,
5,
-8,
-23,
-9,
3,
5,
-6,
-8,
-2,
5,
7,
5,
12,
2,
6,
0,
-5,
-1,
-1,
-1,
-13,
-12,
-9,
11,
12,
3,
-6,
-24,
-24,
-19,
-18,
-6,
17,
21,
21,
28,
33,
25,
19,
18,
9,
3,
-1,
3,
6,
9,
15,
20,
18,
9,
13,
4,
-11,
-7,
-12,
-9,
-10,
1,
-1,
1,
3,
3,
-8,
-5,
-5,
-11,
-8,
-3,
2,
1,
15,
25,
23,
19,
14,
6,
-6,
-7,
-2,
-2,
3,
5,
9,
4,
-8,
0,
-9,
-19,
-8,
3,
6,
-3,
-15,
-11,
2,
9,
13,
16,
28,
25,
24,
31,
19,
13,
15,
17,
13,
19,
16,
9,
2,
-7,
-20,
-19,
-16,
-12,
-18,
-26,
-15,
-13,
-4,
0,
-21,
-20,
-20,
-4,
6,
3,
1,
-5,
-5,
-17,
-12,
5,
3,
5,
1,
-24,
-29,
-15,
-1,
13,
20,
