Memory Length,4000,
Trigger Level,-1.00000e-01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,1.20000e-01,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
18,
18,
18,
16,
27,
19,
13,
4,
10,
20,
25,
25,
9,
-9,
-16,
-21,
-24,
-29,
-34,
-23,
-11,
9,
16,
10,
-1,
-8,
-9,
-13,
-25,
-21,
-28,
-30,
-34,
-33,
-20,
5,
29,
36,
39,
33,
16,
9,
3,
-7,
-13,
-17,
-21,
-26,
-32,
-39,
-30,
-18,
-10,
-9,
-9,
-16,
-26,
-29,
-27,
-23,
-12,
-2,
3,
11,
19,
20,
10,
6,
5,
7,
17,
27,
27,
27,
15,
1,
-17,
-17,
-23,
-33,
-40,
-34,
-31,
-17,
-4,
5,
6,
13,
20,
20,
17,
11,
8,
7,
-4,
-9,
-11,
-12,
-9,
-3,
0,
5,
6,
5,
7,
10,
4,
2,
-5,
-9,
-6,
-2,
-3,
-6,
-12,
-10,
-3,
5,
6,
3,
-6,
-8,
-10,
-8,
-5,
-11,
-23,
-30,
-31,
-29,
-31,
-36,
-39,
-33,
-16,
-6,
-3,
7,
19,
19,
18,
16,
12,
0,
-8,
-16,
-22,
-22,
-13,
-7,
-7,
0,
4,
0,
1,
3,
-3,
-6,
-1,
18,
35,
35,
27,
3,
-14,
-20,
-8,
1,
3,
6,
6,
2,
-9,
-9,
-6,
-7,
-1,
-8,
-5,
-4,
-11,
-18,
-18,
-24,
-32,
-36,
-35,
-22,
-8,
1,
-3,
-10,
-13,
-11,
-10,
-7,
-3,
1,
0,
5,
-3,
-13,
-12,
-7,
-8,
-10,
-2,
-3,
3,
11,
13,
20,
14,
9,
10,
8,
15,
26,
33,
39,
38,
33,
11,
-3,
-25,
-35,
-31,
-22,
-19,
-16,
-25,
-31,
-25,
-19,
-16,
-13,
-12,
-4,
1,
8,
0,
-12,
-19,
-22,
-11,
2,
27,
37,
40,
12,
-9,
-13,
-7,
-3,
2,
8,
13,
17,
27,
29,
19,
3,
-8,
-24,
-32,
-34,
-36,
-36,
-40,
-40,
-30,
-13,
-3,
6,
9,
9,
6,
10,
27,
30,
25,
22,
24,
19,
13,
-5,
-18,
-27,
-28,
-23,
-5,
15,
23,
30,
33,
29,
26,
25,
13,
2,
-10,
-19,
-27,
-30,
-32,
-30,
-26,
-20,
2,
16,
11,
9,
-3,
-5,
-5,
-16,
-12,
-9,
-8,
-5,
-3,
-6,
-4,
-2,
-4,
-2,
-1,
1,
8,
9,
14,
19,
28,
23,
13,
-14,
-22,
-25,
-30,
-37,
-32,
-27,
-13,
-5,
8,
8,
5,
4,
7,
7,
8,
12,
12,
17,
15,
14,
12,
11,
5,
-7,
-23,
-21,
-14,
12,
25,
34,
31,
29,
23,
20,
26,
25,
19,
-5,
-23,
-29,
-26,
-3,
11,
15,
11,
2,
6,
5,
-2,
-8,
-10,
-9,
-9,
-8,
-16,
-23,
-21,
-17,
-17,
-13,
-7,
-9,
-13,
1,
5,
6,
5,
-5,
-21,
-23,
-15,
-8,
-3,
7,
13,
11,
-7,
-25,
-27,
-30,
-30,
-15,
0,
17,
15,
11,
4,
-13,
-25,
-22,
-17,
-9,
-4,
8,
14,
14,
8,
15,
8,
0,
-1,
-3,
-1,
1,
-1,
-1,
4,
6,
1,
-6,
-9,
-5,
9,
18,
27,
28,
9,
0,
-4,
-6,
-15,
-27,
-31,
-30,
-30,
-25,
-26,
