Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-03,
Vertical Position,0.00000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-01,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Roll Mode,
Waveform Last Dot Address,4000,
Sampling Period,1.00000e-03,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
-21,
-17,
-15,
6,
13,
6,
11,
15,
-1,
-10,
4,
-3,
17,
12,
18,
5,
22,
-3,
1,
-8,
-12,
-23,
-1,
-7,
19,
37,
30,
39,
21,
17,
-4,
-14,
0,
0,
0,
3,
3,
-2,
9,
-8,
-3,
-23,
-16,
-11,
-11,
19,
18,
35,
30,
31,
20,
2,
-6,
-3,
6,
-8,
2,
7,
1,
9,
-11,
-3,
-3,
-17,
-3,
-1,
5,
22,
23,
21,
29,
11,
-1,
-5,
-11,
-11,
-7,
3,
4,
5,
19,
13,
-8,
-4,
3,
3,
2,
9,
26,
39,
31,
23,
13,
15,
6,
-18,
-25,
-6,
-11,
9,
19,
20,
7,
5,
16,
1,
-12,
2,
-7,
17,
24,
21,
30,
25,
17,
9,
-19,
-27,
-14,
0,
-7,
14,
12,
22,
21,
7,
3,
11,
-7,
14,
26,
25,
31,
26,
15,
8,
-13,
-13,
-10,
-22,
-19,
3,
12,
8,
26,
29,
10,
18,
3,
-10,
10,
1,
-3,
12,
25,
25,
10,
-7,
-8,
-14,
-31,
-3,
-1,
-7,
31,
25,
26,
29,
-6,
6,
0,
2,
10,
3,
18,
11,
13,
-1,
7,
3,
-12,
-15,
-19,
-5,
5,
11,
22,
25,
9,
9,
30,
-14,
-3,
-13,
2,
-3,
-6,
-5,
12,
8,
4,
12,
-9,
-15,
-1,
9,
23,
28,
25,
29,
26,
20,
4,
4,
1,
-1,
-12,
-3,
3,
5,
-1,
-5,
-9,
-17,
-7,
-3,
15,
19,
12,
32,
19,
23,
11,
0,
-3,
3,
-23,
-18,
-14,
-2,
23,
23,
25,
13,
4,
1,
5,
12,
16,
31,
31,
25,
23,
21,
15,
-10,
-23,
-33,
-14,
1,
11,
11,
18,
9,
5,
11,
1,
7,
13,
11,
12,
29,
13,
18,
11,
5,
-7,
-22,
-17,
-18,
-4,
-3,
15,
25,
32,
25,
9,
8,
14,
-5,
10,
17,
9,
9,
12,
23,
6,
-23,
-19,
-27,
-31,
-1,
9,
-2,
23,
19,
24,
30,
5,
2,
14,
5,
6,
-1,
-3,
23,
9,
-1,
-8,
1,
-23,
-16,
0,
2,
17,
17,
36,
37,
0,
9,
7,
-2,
-12,
-4,
-11,
4,
19,
1,
9,
1,
-21,
-21,
-15,
-4,
-3,
5,
18,
24,
27,
20,
12,
17,
-11,
-13,
1,
-14,
-4,
4,
12,
3,
-1,
1,
-15,
3,
-9,
9,
9,
9,
28,
27,
27,
7,
-13,
-6,
-3,
-15,
-8,
-11,
2,
1,
9,
18,
8,
-11,
-17,
-11,
-3,
27,
27,
25,
29,
24,
20,
21,
-9,
-28,
-27,
-27,
-15,
7,
14,
13,
3,
20,
10,
3,
5,
-9,
-13,
1,
17,
17,
22,
21,
-1,
8,
-20,
-37,
-8,
-14,
-9,
-10,
14,
11,
22,
14,
-1,
13,
1,
8,
5,
8,
12,
9,
19,
14,
3,
-24,
-27,
-16,
-12,
-10,
5,
8,
15,
17,
19,
7,
13,
13,
-17,
2,
9,
13,
14,
-13,
7,
-17,
-8,
-10,
-15,
-24,
3,
0,
13,
25,
38,
27,
17,
13,
3,
-9,
-1,
-6,
-1,
0,
6,
-9,
-11,
-14,
2,
-8,
-8,
-1,
12,
11,
25,
29,
25,
15,
7,
-1,
-8,
-13,
-21,
-4,
1,
-9,
19,
-3,
-7,
-7,
-3,
-3,
9,
11,
6,
9,
14,
34,
22,
8,
13,
-7,
-15,
-14,
-9,
-17,
-13,
-10,
13,
13,
0,
-4,
-11,
-9,
-5,
13,
23,
18,
10,
11,
4,
12,
-6,
-13,
-11,
-22,
-5,
2,
-1,
15,
13,
-2,
-8,
6,
-3,
-7,
3,
10,
18,
19,
2,
2,
-1,
-13,
-23,
-28,
-19,
-5,
-7,
-1,
16,
16,
4,
7,
-15,
12,
-5,
4,
3,
4,
16,
18,
18,
9,
1,
-23,
-28,
-23,
-11,
-15,
9,
6,
18,
16,
7,
-1,
-3,
-1,
-3,
17,
11,
3,
5,
10,
-1,
-13,
-22,
-17,
-23,
-12,
-7,
4,
25,
25,
20,
11,
0,
1,
0,
-7,
-5,
5,
8,
16,
1,
-7,
-9,
-22,
-1,
-8,
-13,
-10,
12,
10,
22,
24,
7,
-1,
-14,
-13,
-15,
1,
16,
-9,
0,
8,
15,
16,
3,
-9,
-15,
-15,
-3,
5,
25,
29,
22,
29,
9,
5,
-8,
-15,
-9,
4,
-2,
-2,
7,
-1,
-4,
3,
-4,
-4,
-4,
-5,
9,
0,
32,
26,
23,
21,
11,
6,
-20,
-14,
-19,
-19,
-12,
-5,
10,
15,
9,
-8,
-14,
-8,
-13,
5,
3,
21,
19,
27,
29,
17,
-2,
-9,
-11,
-31,
-8,
6,
8,
-2,
20,
4,
17,
4,
-6,
-10,
8,
8,
10,
9,
17,
6,
13,
6,
-11,
-27,
-25,
-23,
-16,
6,
12,
18,
10,
17,
11,
5,
4,
-3,
9,
5,
15,
21,
15,
13,
-8,
-12,
-10,
-2,
-19,
-13,
-3,
-7,
15,
25,
16,
17,
9,
-3,
10,
-2,
3,
8,
1,
5,
0,
-1,
-1,
-18,
-11,
-11,
-2,
6,
14,
27,
23,
34,
15,
2,
3,
-11,
-16,
-1,
1,
6,
15,
14,
7,
-3,
-7,
-7,
-9,
-18,
1,
-2,
11,
24,
33,
17,
13,
5,
-1,
-12,
-3,
-18,
-15,
-10,
22,
1,
11,
2,
-16,
-19,
-3,
5,
5,
18,
31,
31,
28,
6,
0,
-6,
-14,
-14,
-15,
-14,
5,
5,
9,
1,
1,
-10,
-3,
1,
0,
9,
1,
25,
18,
21,
15,
17,
0,
-20,
-16,
-26,
-14,
-5,
1,
6,
17,
19,
-4,
9,
1,
-8,
2,
5,
20,
10,
15,
10,
11,
1,
-11,
-27,
-9,
-4,
13,
13,
10,
9,
21,
13,
-8,
5,
-5,
-4,
9,
15,
8,
13,
2,
8,
-6,
-18,
-17,
-27,
-20,
-13,
15,
12,
13,
9,
5,
5,
-7,
7,
3,
-8,
6,
1,
14,
5,
4,
-21,
-21,
-13,
-25,
-19,
-15,
-3,
-6,
15,
21,
16,
19,
4,
-1,
-1,
-12,
-7,
-3,
-9,
-12,
-12,
7,
-19,
-27,
-27,
-9,
-5,
-9,
3,
13,
13,
19,
8,
8,
-3,
-16,
-3,
-11,
-12,
-15,
-8,
10,
-6,
-6,
-13,
-7,
-9,
-5,
5,
3,
13,
19,
14,
17,
2,
-7,
-5,
-18,
-13,
-19,
-24,
3,
0,
17,
8,
12,
-4,
-4,
0,
-1,
8,
27,
27,
19,
5,
4,
1,
-26,
-29,
-27,
-25,
-7,
-6,
9,
-1,
7,
10,
0,
5,
-1,
0,
-6,
16,
21,
11,
6,
10,
1,
-12,
-29,
-27,
-22,
-26,
-12,
-3,
13,
4,
1,
4,
0,
-10,
7,
-6,
6,
3,
6,
1,
4,
3,
-17,
-33,
-27,
-15,
-14,
-14,
-1,
8,
19,
14,
-4,
-1,
-12,
-5,
-10,
15,
3,
-8,
12,
5,
3,
-19,
-27,
-31,
-19,
-23,
0,
8,
11,
17,
13,
15,
7,
2,
-10,
1,
4,
-3,
-1,
-14,
1,
-1,
-6,
-19,
-28,
-14,
-13,
-6,
1,
11,
18,
21,
12,
3,
5,
-13,
-3,
-3,
-2,
-2,
-8,
-11,
-6,
-3,
-15,
-17,
-25,
-22,
-14,
-11,
14,
9,
18,
22,
12,
-9,
-12,
-27,
-9,
-18,
-12,
-20,
-5,
-15,
-3,
-3,
-5,
-34,
-12,
5,
-1,
8,
23,
20,
14,
3,
-9,
-3,
-25,
-18,
-12,
-20,
-13,
-3,
7,
6,
-7,
-22,
-12,
-12,
-5,
-13,
15,
15,
13,
11,
7,
1,
-8,
-29,
-28,
-29,
-17,
-5,
-8,
-19,
13,
9,
1,
-3,
2,
6,
0,
5,
1,
15,
11,
10,
-11,
-20,
-22,
-26,
-13,
-14,
-11,
-7,
-2,
6,
16,
15,
-6,
-16,
-21,
2,
-1,
-4,
-10,
10,
6,
4,
-28,
-28,
-23,
-29,
-27,
-25,
-9,
8,
23,
7,
-9,
-3,
-11,
9,
-12,
-13,
-7,
4,
3,
-5,
-7,
-11,
-16,
-17,
