Memory Length,4000,
Trigger Level,-1.00000e-01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,1.20000e-01,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.08,
Time, ,
Mode,Fast,
Waveform Data,
-7,
-7,
0,
0,
-2,
-7,
-13,
-22,
-29,
-20,
-11,
-5,
0,
-1,
3,
9,
17,
16,
14,
11,
23,
24,
14,
1,
-10,
-15,
-17,
-19,
-24,
-25,
-23,
-22,
-26,
-28,
-24,
-16,
-18,
-14,
3,
7,
-3,
-8,
-17,
-21,
-25,
-23,
-19,
0,
10,
9,
2,
-2,
-2,
-5,
-9,
-7,
-3,
2,
9,
8,
7,
17,
10,
0,
-14,
-15,
-7,
2,
8,
7,
6,
-1,
-5,
-5,
-5,
-7,
-7,
-2,
1,
3,
4,
12,
14,
8,
-4,
-6,
-7,
-6,
-8,
-3,
-4,
2,
5,
7,
9,
5,
1,
-5,
-2,
0,
9,
3,
-8,
-7,
-8,
-9,
-16,
-21,
-24,
-27,
-27,
-22,
-24,
-31,
-28,
-19,
-19,
-18,
-15,
-17,
-13,
-7,
-4,
-1,
0,
1,
4,
4,
5,
1,
-5,
-14,
-31,
-37,
-39,
-39,
-40,
-35,
-34,
-34,
-31,
-20,
-6,
17,
27,
36,
36,
33,
32,
29,
22,
16,
13,
8,
3,
-2,
-7,
-13,
-24,
-23,
-21,
-20,
-13,
2,
11,
13,
12,
9,
3,
6,
1,
2,
1,
-5,
-7,
-18,
-23,
-16,
-11,
-3,
9,
19,
20,
20,
18,
13,
4,
0,
-13,
-19,
-20,
-24,
-27,
-36,
-37,
-27,
-15,
0,
5,
9,
19,
20,
21,
25,
37,
39,
29,
20,
1,
-6,
-21,
-29,
-29,
-27,
-20,
-18,
-17,
-19,
-18,
-13,
0,
11,
19,
24,
22,
16,
13,
12,
11,
-5,
-12,
-16,
-18,
-16,
-13,
-11,
-13,
-11,
-10,
-15,
-15,
-17,
-12,
6,
34,
41,
42,
31,
23,
0,
-14,
-13,
-10,
-15,
-25,
-23,
-17,
-10,
-4,
5,
11,
16,
12,
3,
3,
2,
-3,
-4,
8,
8,
11,
15,
10,
2,
0,
1,
1,
-2,
-2,
2,
6,
5,
4,
7,
13,
15,
14,
13,
8,
-3,
-4,
4,
9,
8,
6,
-7,
-13,
-16,
-25,
-34,
-47,
-48,
-45,
-44,
-33,
-25,
-25,
-21,
3,
21,
31,
49,
49,
51,
51,
50,
46,
33,
33,
36,
28,
28,
27,
23,
18,
4,
-10,
-13,
-13,
-5,
-6,
-11,
-15,
-19,
-22,
-21,
-7,
7,
15,
16,
9,
-3,
-9,
-7,
-3,
-8,
-25,
-33,
-37,
-42,
-39,
-39,
-32,
-13,
0,
5,
3,
-3,
-3,
0,
3,
6,
6,
7,
15,
12,
9,
8,
-1,
-9,
-11,
-5,
3,
5,
9,
6,
3,
-7,
-23,
-25,
-5,
6,
15,
15,
8,
14,
13,
7,
7,
7,
19,
29,
34,
30,
10,
1,
-5,
-13,
-23,
-13,
-5,
2,
19,
17,
7,
1,
-1,
1,
3,
-5,
-7,
-14,
-17,
-19,
-23,
-25,
-23,
-21,
-19,
-17,
-14,
-12,
-7,
-3,
-5,
-10,
-20,
-20,
-18,
-13,
-13,
-11,
-10,
-9,
-7,
-5,
-5,
-7,
-11,
-13,
-19,
-22,
-22,
-22,
-22,
-24,
-25,
-25,
-22,
-12,
3,
11,
12,
17,
29,
35,
33,
23,
8,
2,
-11,
-15,
-16,
